RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_BEGIN_DE,TOUR_PD_VALUE,TOUR_COM_NMPR_NM,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM
473485,20250512,강원도,속초시,20250301,1박 2일,혼자서,혼자서,,,,,,자연 풍경 감상 (산/ 바다 등),M,20대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만
475081,20250512,경기도,수원시,20250505,1박 2일,2명,연인,,,,,,문화-예술 즐기기 (미술관/ 공연 등),F,20대,미혼,미혼,사무/기술직,500~700만원 미만
478957,20250512,강원도,강릉시/고성군/속초시,20250304,3박 4일,3명,친구,,,,,,식도락 (지역 특색/제철 음식),M,20대,미혼,미혼,경영/관리/전문직,모름
479279,20250512,경기도,과천시/군포시/수원시/안산시/의정부시/파주시/평택시/화성시,20250413,2박 3일,2명,연인,,,,,,휴식,M,20대,미혼,미혼,대학/대학원생,모름
479754,20250512,대구시,모름,20250503,1박 2일,2명,연인,,,,,,식도락 (지역 특색/제철 음식),F,20대,미혼,미혼,판매/서비스직,300~500만원 미만
53322231,20250512,제주도,서귀포시(시내동),20250507,2박 3일,2명,부모/형제/자녀 등 가족,,,,,,휴식,M,20대,미혼,미혼,대학/대학원생,모름
53322328,20250512,강원도,동해시,20250215,모름,혼자서,혼자서,,,,,,휴식,M,50대,기혼,자녀 성인(막내 대학),자영업,모름
53323683,20250512,충청남도,태안군,20250430,2박 3일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,기타,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,모름
53323870,20250512,충청북도,제천시,20250426,1박 2일,2명,연인,,,,,,휴식,M,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상
53324087,20250512,전라남도,장흥군/진도군,20250413,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,700만원 이상
53324287,20250512,제주도,제주시(시내동),20250403,4박 5일,혼자서,혼자서,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,미혼,미혼,판매/서비스직,300만원 미만
53324822,20250512,경기도,고양시,20250425,1박 2일,5명 이상,배우자,친구,,,,,친지/친구/친척 만나기,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만
53324830,20250512,인천시,모름,20250202,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),자영업,모름
53325165,20250512,제주도,한림읍,20250321,4박 5일,4명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상
53325366,20250512,강원도,강릉시,20250201,4박 5일,2명,연인,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,기타/무직,모름
53325651,20250512,전라남도,목포시/신안군,20250215,1박 2일,모름,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,미혼,미혼,기타/무직,모름
53325652,20250512,경상북도,경주시,20250328,4박 5일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 성장(막내 중고생),기타/무직,500~700만원 미만
53325910,20250512,경기도,안산시,20250504,2박 3일,2명,연인,,,,,,축제-행사 참여,F,20대,미혼,미혼,사무/기술직,모름
53326185,20250512,경상남도,창녕군,20250426,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,축제-행사 참여,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53326289,20250512,충청남도,서산시,20250401,모름,4명,친구,,,,,,축제-행사 참여,F,30대,기혼,신혼기(자녀 없음),사무/기술직,300만원 미만
53326330,20250512,전라북도,전주시,20250429,1박 2일,혼자서,혼자서,,,,,,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,300~500만원 미만
53326361,20250512,전라남도,신안군,20250412,1박 2일,5명 이상,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,모름
53326362,20250512,광주시,모름,20250425,1박 2일,2명,배우자,,,,,,도시 경관 감상 (건축물/ 거리 등),M,30대,기혼,신혼기(자녀 없음),기능/숙련/일반작업직,모름
53326508,20250512,충청북도,청주시,20250403,1박 2일,4명,친구,,,,,,휴식,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,700만원 이상
53326651,20250512,인천시,모름,20250504,2박 3일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상
53326948,20250512,전라북도,고창군,20250410,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,700만원 이상
53327216,20250512,경상북도,영덕군,20250314,1박 2일,3명,친구,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,40대,기타,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만
53327652,20250512,경상남도,남해군/산청군,20250222,1박 2일,2명,배우자,,,,,,휴식,M,50대,기혼,신혼기(자녀 없음),기타/무직,300만원 미만
53327959,20250512,부산시,모름,20250505,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),F,30대,기혼,신혼기(자녀 없음),기타/무직,500~700만원 미만
53328047,20250512,대구시,모름,20250505,1박 2일,2명,배우자,,,,,,휴식,M,60대 이상,기혼,자녀 독립(막내 결혼),기능/숙련/일반작업직,300~500만원 미만
53328055,20250512,전라북도,군산시,20250502,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53328080,20250512,전라북도,익산시,20250419,2박 3일,5명 이상,친구,,,,,,축제-행사 참여,F,50대,미혼,미혼,사무/기술직,500~700만원 미만
53328100,20250512,경기도,포천시,20250502,2박 3일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만
53328666,20250512,경상남도,남해군,20250429,1박 2일,2명,친구,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53328707,20250512,경기도,수원시/용인시,20250301,3박 4일,혼자서,혼자서,,,,,,놀이/테마공원-온천 등 즐기기,M,30대,미혼,미혼,사무/기술직,500~700만원 미만
53328866,20250512,경상남도,함양군,20250419,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,40대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만
53329037,20250512,경기도,성남시/포천시,20250301,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53329316,20250512,제주도,서귀포시(시내동)/성산읍/안덕면/애월읍/제주시(시내동)/조천읍/한경면/한림읍,20250408,5박 6일,3명,배우자,부모/형제/자녀 등 가족,,,,,역사-유적 감상 (유적지/ 박물관 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,500~700만원 미만
53329363,20250512,경상북도,영덕군,20250507,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),F,30대,미혼,미혼,경영/관리/전문직,모름
53329421,20250512,강원도,영월군,20250314,1박 2일,4명,배우자,친구,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,300만원 미만
53329963,20250512,충청북도,괴산군,20250504,1박 2일,5명 이상,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성장(막내 중고생),기타/무직,500~700만원 미만
53330065,20250512,경기도,평택시,20250207,2박 3일,2명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,50대,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53330215,20250512,강원도,고성군,20250412,1박 2일,2명,연인,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,사무/기술직,모름
53330328,20250512,전라남도,여수시,20250222,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),자영업,500~700만원 미만
53330540,20250512,제주도,서귀포시(시내동)/애월읍,20250422,2박 3일,3명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만
53330944,20250512,경기도,구체적인 지역 모름,20250419,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),M,60대 이상,기혼,자녀 성인(막내 대학),자영업,700만원 이상
53331024,20250512,충청남도,태안군,20250319,2박 3일,2명,친구,,,,,,친지/친구/친척 만나기,F,30대,미혼,미혼,사무/기술직,500~700만원 미만
53331058,20250512,강원도,속초시,20250504,1박 2일,5명 이상,배우자,부모/형제/자녀 등 가족,친구,,,,자연 풍경 감상 (산/ 바다 등),M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,700만원 이상
53331409,20250512,대전시,모름,20250420,1박 2일,혼자서,혼자서,,,,,,식도락 (지역 특색/제철 음식),M,30대,미혼,미혼,판매/서비스직,300~500만원 미만
53331466,20250512,충청남도,당진시,20250414,6박 7일 이상,2명,배우자,,,,,,친지/친구/친척 만나기,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
53332445,20250512,전라남도,담양군,20250412,1박 2일,5명 이상,직장동료,,,,,,친지/친구/친척 만나기,F,50대,기혼,자녀 성인(막내 대학),전업주부,모름
53332471,20250512,강원도,속초시,20250320,2박 3일,4명,친구,,,,,,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300만원 미만
53332556,20250512,부산시,모름,20250405,1박 2일,2명,연인,,,,,,휴식,F,40대,미혼,미혼,사무/기술직,300~500만원 미만
53332564,20250512,충청남도,예산군,20250413,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,300~500만원 미만
53332580,20250512,부산시,모름,20250329,1박 2일,5명 이상,친구,,,,,,도시 경관 감상 (건축물/ 거리 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만
53332805,20250512,전라남도,곡성군,20250406,2박 3일,모름,배우자,부모/형제/자녀 등 가족,,,,,축제-행사 참여,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53332848,20250512,충청남도,보령시/아산시,20250405,1박 2일,혼자서,혼자서,,,,,,도시 경관 감상 (건축물/ 거리 등),F,40대,기타,자녀 성인(막내 대학),기능/숙련/일반작업직,300만원 미만
53333118,20250512,경상남도,남해군,20250430,5박 6일,5명 이상,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,M,60대 이상,기타,자녀 독립(막내 결혼),기타/무직,500~700만원 미만
53333811,20250512,경상남도,통영시,20250503,2박 3일,5명 이상,부모/형제/자녀 등 가족,친구,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53333832,20250512,충청남도,태안군,20250503,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,모름
53333863,20250512,제주도,구체적인 지역 모름,20250401,5박 6일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),F,30대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상
53334088,20250512,경상북도,청도군,20250222,1박 2일,2명,연인,,,,,,역사-유적 감상 (유적지/ 박물관 등),M,60대 이상,기타,신혼기(자녀 없음),기타/무직,500~700만원 미만
53334128,20250512,부산시,모름,20250322,3박 4일,2명,배우자,,,,,,쇼핑,F,40대,기혼,신혼기(자녀 없음),사무/기술직,700만원 이상
53334265,20250512,서울시,모름,20250427,1박 2일,모름,부모/형제/자녀 등 가족,,,,,,휴식,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,300~500만원 미만
53334491,20250512,전라북도,남원시,20250502,1박 2일,2명,배우자,,,,,,축제-행사 참여,M,50대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53334728,20250512,강원도,고성군/속초시/양양군,20250205,5박 6일,5명 이상,부모/형제/자녀 등 가족,,,,,,휴식,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,700만원 이상
53334868,20250512,경기도,포천시,20250331,1박 2일,2명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,50대,기타,자녀 성인(막내 대학),판매/서비스직,300만원 미만
53335378,20250512,전라남도,여수시,20250503,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,F,60대 이상,기타,자녀 성인(막내 대학),기타/무직,300~500만원 미만
53335474,20250512,서울시,모름,20250401,모름,2명,부모/형제/자녀 등 가족,,,,,,놀이/테마공원-온천 등 즐기기,M,30대,미혼,미혼,사무/기술직,500~700만원 미만
53335506,20250512,경상북도,경산시,20250426,1박 2일,4명,배우자,부모/형제/자녀 등 가족,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53335621,20250512,충청남도,태안군,20250412,1박 2일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,기혼,신혼기(자녀 없음),경영/관리/전문직,500~700만원 미만
53335644,20250512,경상남도,거제시,20250426,1박 2일,2명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,사무/기술직,모름
53335928,20250512,울산시,모름,20250509,2박 3일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,축제-행사 참여,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만
53335949,20250512,제주도,서귀포시(시내동),20250201,3박 4일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,500~700만원 미만
53336094,20250512,전라남도,여수시,20250208,1박 2일,2명,배우자,,,,,,식도락 (지역 특색/제철 음식),M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300~500만원 미만
53336125,20250512,충청북도,충주시(구 청원군 포함),20250426,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,500~700만원 미만
53336809,20250512,전라북도,남원시,20250430,5박 6일,5명 이상,부모/형제/자녀 등 가족,,,,,,축제-행사 참여,F,50대,기혼,자녀 성장(막내 중고생),전업주부,300~500만원 미만
53336992,20250512,광주시,모름,20250510,1박 2일,4명,친구,,,,,,친지/친구/친척 만나기,M,30대,미혼,미혼,기타/무직,모름
53337708,20250512,전라북도,부안군,20250224,2박 3일,3명,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),F,50대,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53337825,20250512,서울시,모름,20250425,1박 2일,4명,연인,친구,,,,,도시 경관 감상 (건축물/ 거리 등),F,20대,미혼,미혼,기타/무직,모름
53337917,20250512,강원도,동해시,20250504,2박 3일,4명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,300~500만원 미만
