RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE
53329251,202410,F,20대,충청북도,모름,개별 여행,여행경험없음
53329274,202410,F,20대,경상남도,모름,개별 여행,여행경험없음
53329285,202410,M,30대,서울특별시,500이상700만원 미만,여행경험없음,개별 여행
53329331,202410,M,50대,경기도,300이상500만원 미만,개별 여행,개별 여행
53329421,202410,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53329479,202410,F,30대,경기도,700만원 이상,개별 여행,여행경험없음
53329482,202410,F,20대,부산광역시,700만원 이상,개별 여행,개별 여행
53329486,202410,M,30대,서울특별시,500이상700만원 미만,개별 여행,개별 여행
53329645,202410,F,30대,경기도,모름,개별 여행,여행경험없음
53329762,202410,F,40대,충청북도,700만원 이상,개별 여행,여행경험없음
53329807,202410,F,30대,경기도,300이상500만원 미만,개별 여행,개별 여행
53329888,202410,M,50대,인천광역시,700만원 이상,개별 여행,여행경험없음
53329930,202410,M,60대,전라북도,300이상500만원 미만,개별 여행,여행경험없음
53329939,202410,M,30대,충청남도(세종시 포함),모름,개별 여행,여행경험없음
53329955,202410,F,60대,경기도,700만원 이상,개별 여행,여행경험없음
53329964,202410,F,60대,대전광역시,300이상500만원 미만,개별 여행,단체 패키지 여행
53330017,202410,M,30대,경상남도,500이상700만원 미만,개별 여행,개별 여행
53330033,202410,F,20대,서울특별시,모름,여행경험없음,개별 여행
53330054,202410,M,30대,경기도,모름,개별 여행,여행경험없음
53330120,202410,F,30대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음
53330162,202410,F,50대,충청북도,모름,단체 패키지 여행,여행경험없음
53330209,202410,F,50대,경기도,700만원 이상,개별 여행,여행경험없음
53330333,202410,M,60대,제주도,700만원 이상,개별 여행,여행경험없음
53330409,202410,F,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53330417,202410,M,50대,전라남도,700만원 이상,개별 여행,여행경험없음
53330421,202410,F,30대,강원도,500이상700만원 미만,개별 여행,여행경험없음
53330455,202410,F,40대,경기도,700만원 이상,개별 여행,개별 여행
53330504,202410,F,50대,경기도,모름,개별 여행,여행경험없음
53330618,202410,F,30대,경기도,모름,개별 여행,여행경험없음
53330634,202410,M,20대,전라북도,700만원 이상,개별 여행,여행경험없음
53330718,202410,F,60대,인천광역시,700만원 이상,개별 여행,여행경험없음
53330759,202410,M,40대,울산광역시,500이상700만원 미만,개별 여행,단체 패키지 여행
53330768,202410,M,60대,전라남도,300만원 미만,개별 여행,단체 패키지 여행
53330901,202410,M,30대,경기도,500이상700만원 미만,개별 여행,단체 패키지 여행
53330968,202410,M,50대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행
53330987,202410,F,20대,경기도,모름,여행경험없음,개별 여행
53331016,202410,F,40대,충청남도(세종시 포함),700만원 이상,개별 여행,개별 여행
53331024,202410,F,30대,인천광역시,500이상700만원 미만,개별 여행,개별 여행
53331040,202410,F,30대,광주광역시,300만원 미만,개별 여행,단체 패키지 여행
53331106,202410,M,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53331114,202410,F,40대,경기도,300이상500만원 미만,여행경험없음,개별 여행
53331123,202410,M,30대,경상북도,500이상700만원 미만,개별 여행,개별 여행
53331142,202410,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53331154,202410,F,20대,전라남도,700만원 이상,개별 여행,개별 여행
53331207,202410,F,40대,경기도,700만원 이상,개별 여행,여행경험없음
53331214,202410,M,40대,전라남도,500이상700만원 미만,개별 여행,여행경험없음
53331219,202410,F,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음
53331264,202410,M,30대,전라북도,500이상700만원 미만,개별 여행,여행경험없음
53331303,202410,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53331304,202410,M,50대,경상북도,500이상700만원 미만,개별 여행,단체 패키지 여행
53331328,202410,F,50대,전라북도,500이상700만원 미만,개별 여행,여행경험없음
53331344,202410,M,40대,광주광역시,모름,개별 여행,여행경험없음
53331370,202410,F,20대,전라남도,700만원 이상,개별 여행,여행경험없음
53331373,202410,F,40대,대구광역시,모름,단체 패키지 여행,여행경험없음
53331434,202410,M,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음
53331453,202410,F,30대,충청남도(세종시 포함),700만원 이상,개별 여행,개별 여행
53331456,202410,F,50대,대전광역시,모름,개별 여행,여행경험없음
53331491,202410,M,50대,부산광역시,300이상500만원 미만,개별 여행,여행경험없음
53331512,202410,F,20대,경기도,모름,여행경험없음,개별 여행
53331539,202410,M,30대,인천광역시,700만원 이상,여행경험없음,에어텔 또는 에어카텔 패키지 여행
53331566,202410,M,30대,부산광역시,700만원 이상,단체 패키지 여행,단체 패키지 여행
53331575,202410,M,40대,경기도,300이상500만원 미만,에어텔 또는 에어카텔 패키지 여행,단체 패키지 여행
53331644,202410,M,50대,부산광역시,모름,개별 여행,여행경험없음
53331645,202410,M,50대,경기도,700만원 이상,개별 여행,여행경험없음
53331712,202410,F,40대,서울특별시,700만원 이상,개별 여행,여행경험없음
53331779,202410,M,30대,경기도,300이상500만원 미만,여행경험없음,개별 여행
53331946,202410,F,40대,충청남도(세종시 포함),500이상700만원 미만,여행경험없음,단체 패키지 여행
53331961,202410,F,60대,경기도,500이상700만원 미만,여행경험없음,개별 여행
53332004,202410,F,50대,경상북도,모름,개별 여행,여행경험없음
53332012,202410,F,60대,충청북도,700만원 이상,개별 여행,개별 여행
53332109,202410,F,30대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53332131,202410,F,50대,경기도,700만원 이상,개별 여행,여행경험없음
53332178,202410,M,50대,서울특별시,700만원 이상,개별 여행,여행경험없음
53332179,202410,M,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332184,202410,M,60대,경기도,500이상700만원 미만,여행경험없음,개별 여행
53332216,202410,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332333,202410,M,30대,경기도,300만원 미만,개별 여행,여행경험없음
53332392,202410,F,50대,대전광역시,500이상700만원 미만,개별 여행,여행경험없음
53332470,202410,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53332564,202410,F,50대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53332574,202410,F,30대,부산광역시,700만원 이상,개별 여행,여행경험없음
53332590,202410,F,50대,경상북도,300이상500만원 미만,개별 여행,여행경험없음
53332646,202410,M,60대,부산광역시,500이상700만원 미만,여행경험없음,단체 패키지 여행
53332745,202410,F,40대,경상남도,500이상700만원 미만,개별 여행,개별 여행
53332778,202410,M,60대,경상북도,500이상700만원 미만,개별 여행,여행경험없음
53332795,202410,M,30대,경상남도,모름,여행경험없음,개별 여행
53332800,202410,M,20대,인천광역시,모름,개별 여행,여행경험없음
53332821,202410,M,30대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음
53332832,202410,F,50대,부산광역시,500이상700만원 미만,개별 여행,단체 패키지 여행
53332838,202410,M,50대,경기도,700만원 이상,개별 여행,개별 여행
53332848,202410,F,40대,충청남도(세종시 포함),모름,개별 여행,여행경험없음
53332862,202410,F,40대,경기도,700만원 이상,여행경험없음,개별 여행
53332880,202410,F,50대,울산광역시,300만원 미만,개별 여행,단체 패키지 여행
53332891,202410,F,20대,경기도,모름,여행경험없음,개별 여행
53332898,202410,F,50대,경기도,모름,여행경험없음,개별 여행
53332918,202410,M,60대,부산광역시,700만원 이상,개별 여행,단체 패키지 여행
53332935,202410,M,50대,경기도,700만원 이상,개별 여행,단체 패키지 여행
53332971,202410,M,40대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행
53332996,202410,F,40대,경기도,모름,개별 여행,여행경험없음
53333014,202410,F,30대,부산광역시,300이상500만원 미만,개별 여행,개별 여행
53333043,202410,M,20대,경기도,700만원 이상,개별 여행,여행경험없음
53333081,202410,F,40대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음
53333093,202410,F,40대,광주광역시,300만원 미만,개별 여행,여행경험없음
53333114,202410,F,60대,부산광역시,모름,개별 여행,개별 여행
53333150,202410,F,50대,대구광역시,모름,개별 여행,여행경험없음
53333173,202410,M,40대,전라북도,500이상700만원 미만,개별 여행,개별 여행
53333180,202410,F,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음
53333226,202410,M,40대,부산광역시,모름,개별 여행,개별 여행
53333237,202410,F,40대,충청남도(세종시 포함),모름,개별 여행,여행경험없음
53333269,202410,M,50대,울산광역시,모름,개별 여행,여행경험없음
53333280,202410,M,60대,서울특별시,700만원 이상,여행경험없음,개별 여행
53333281,202410,F,20대,경기도,500이상700만원 미만,개별 여행,개별 여행
53333284,202410,M,40대,전라북도,모름,개별 여행,여행경험없음
53333317,202410,F,30대,부산광역시,모름,개별 여행,여행경험없음
53333319,202410,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음
53333331,202410,M,40대,충청북도,500이상700만원 미만,개별 여행,개별 여행
53333374,202410,M,60대,인천광역시,500이상700만원 미만,단체 패키지 여행,여행경험없음
53333388,202410,F,50대,부산광역시,300이상500만원 미만,개별 여행,개별 여행
53333405,202410,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53333436,202410,M,50대,경상남도,500이상700만원 미만,개별 여행,여행경험없음
53333439,202410,F,50대,전라남도,700만원 이상,개별 여행,여행경험없음
53333468,202410,M,60대,인천광역시,700만원 이상,여행경험없음,단체 패키지 여행
53333510,202410,F,40대,경상북도,모름,개별 여행,여행경험없음
53333602,202410,M,30대,인천광역시,300이상500만원 미만,개별 여행,단체 패키지 여행
53333613,202410,M,20대,서울특별시,모름,개별 여행,여행경험없음
53333663,202410,F,20대,충청남도(세종시 포함),모름,개별 여행,개별 여행
53333682,202410,M,40대,부산광역시,300이상500만원 미만,여행경험없음,개별 여행
53333757,202410,F,50대,서울특별시,모름,에어텔 또는 에어카텔 패키지 여행,에어텔 또는 에어카텔 패키지 여행
53333806,202410,M,60대,경상북도,300만원 미만,여행경험없음,단체 패키지 여행
53333818,202410,M,20대,서울특별시,모름,개별 여행,개별 여행
53333944,202410,F,30대,인천광역시,700만원 이상,여행경험없음,개별 여행
53334024,202410,M,50대,대전광역시,300이상500만원 미만,개별 여행,여행경험없음
53334080,202410,F,50대,서울특별시,모름,개별 여행,여행경험없음
53334093,202410,M,40대,경기도,700만원 이상,개별 여행,여행경험없음
53334096,202410,M,40대,전라남도,300이상500만원 미만,개별 여행,단체 패키지 여행
53334128,202410,F,40대,서울특별시,700만원 이상,개별 여행,여행경험없음
53334170,202410,M,30대,제주도,300만원 미만,개별 여행,여행경험없음
53334245,202410,M,50대,광주광역시,700만원 이상,개별 여행,여행경험없음
53334252,202410,F,40대,경상북도,500이상700만원 미만,개별 여행,여행경험없음
53334278,202410,F,60대,부산광역시,700만원 이상,개별 여행,단체 패키지 여행
53334429,202410,F,20대,서울특별시,모름,여행경험없음,개별 여행
53334430,202410,F,40대,경상북도,700만원 이상,개별 여행,여행경험없음
