RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM,TOUR_SIGNGU_NM,TOUR_COM_NMPR_NM,TOUR_PD_VALUE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,HSHLD_INCOME_DGREE_NM,TOUR_BEGIN_DE_FROM_ERA
53335908,20250929,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,광주시,모름,5명 이상,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250927
53336002,20250929,20~30만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,부산시,모름,4명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,500~700만원 미만,20250614
53336229,20250929,40만원 이상,10만원 이상,10만원 이상,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,강원도,강릉시/양양군,2명,4박 5일,M,40대,기혼,신혼기(자녀 없음),기타/무직,모름,20250801
53336542,20250929,20~30만원 미만,7~10만원 미만,7~10만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1~3만원 미만,충청남도,공주시/천안시,3명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20250903
53336629,20250929,모름,모름,모름,모름,모름,모름,모름,경기도,양평군,2명,6박 7일 이상,M,60대 이상,기혼,자녀 독립(막내 결혼),판매/서비스직,300~500만원 미만,20250809
53337095,20250929,10~20만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라남도,구례군,2명,1박 2일,F,50대,기혼,자녀 독립(막내 결혼),전업주부,700만원 이상,20250829
53337117,20250929,20~30만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,3~5만원 미만,전라남도,진도군,2명,2박 3일,M,60대 이상,기타,자녀 성인(막내 대학),기타/무직,300만원 미만,20250927
53337168,20250929,10~20만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,충청북도,단양군,4명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상,20250617
53337504,20250929,모름,모름,모름,모름,모름,모름,모름,제주도,구좌읍/서귀포시(시내동)/조천읍,4명,2박 3일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20250711
53337742,20250929,30~40만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,혼자서,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,300~500만원 미만,20250815
53338016,20250929,10~20만원 미만,1만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라북도,진안군,5명 이상,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,300~500만원 미만,20250816
53338610,20250929,모름,모름,모름,모름,모름,모름,모름,경상북도,영주시,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20250924
53338641,20250929,10~20만원 미만,1만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,충청북도,음성군,2명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,700만원 이상,20250823
53338642,20250929,20~30만원 미만,7~10만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,강원도,강릉시,2명,2박 3일,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,모름,20250919
53338797,20250929,모름,모름,모름,모름,모름,모름,모름,대전시,모름,3명,1박 2일,F,20대,기혼,신혼기(자녀 없음),사무/기술직,500~700만원 미만,20250712
53339296,20250929,10~20만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,강원도,동해시,2명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,300~500만원 미만,20250815
53339555,20250929,20~30만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,서울시,모름,3명,2박 3일,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,300~500만원 미만,20250925
53339611,20250929,20~30만원 미만,7~10만원 미만,10만원 이상,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,안산시,5명 이상,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250809
53339619,20250929,모름,모름,모름,모름,모름,모름,모름,경상남도,창원시,4명,2박 3일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,모름,20250709
53339698,20250929,모름,모름,모름,모름,모름,모름,모름,경상북도,포항시,4명,1박 2일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,모름,20250816
53340540,20250929,30~40만원 미만,1만원 미만,10만원 이상,3~5만원 미만,5~7만원 미만,1~3만원 미만,10만원 이상,강원도,속초시,5명 이상,3박 4일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,300~500만원 미만,20250609
53340575,20250929,모름,모름,모름,모름,모름,모름,모름,강원도,속초시,5명 이상,3박 4일,M,60대 이상,기혼,자녀 독립(막내 결혼),자영업,500~700만원 미만,20250816
53340763,20250929,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,영천시,2명,1박 2일,M,60대 이상,기타,자녀 성인(막내 대학),기타/무직,모름,20250606
53340923,20250929,40만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,충청북도,청주시,혼자서,모름,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,모름,20250706
53341116,20250929,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,전라남도,나주시,5명 이상,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만,20250814
53341386,20250929,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,부산시,모름,3명,2박 3일,M,40대,미혼,미혼,자영업,500~700만원 미만,20250703
53342053,20250929,10~20만원 미만,3~5만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,경기도,고양시,2명,1박 2일,F,40대,기혼,자녀 성장(막내 중고생),전업주부,모름,20250809
53342222,20250929,10~20만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,울릉군,혼자서,3박 4일,M,30대,미혼,미혼,판매/서비스직,모름,20250919
53342242,20250929,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,부산시,모름,5명 이상,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,500~700만원 미만,20250815
53343558,20250929,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,대전시,모름,4명,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20250802
53343963,20250929,20~30만원 미만,3~5만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,강원도,횡성군,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,500~700만원 미만,20250823
53344092,20250929,10~20만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,파주시,4명,2박 3일,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,모름,20250806
53344129,20250929,10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,강원도,평창군,4명,모름,F,40대,기혼,자녀 성장(막내 중고생),전업주부,모름,20250613
53344178,20250929,40만원 이상,1만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,경상남도,남해군,2명,3박 4일,F,40대,기혼,자녀 성인(막내 대학),사무/기술직,모름,20250903
53344289,20250929,10~20만원 미만,1~3만원 미만,7~10만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,충청북도,제천시,모름,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,300~500만원 미만,20250814
53344311,20250929,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,5~7만원 미만,충청남도,부여군,4명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250915
53344313,20250929,10~20만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,부산시,모름,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,300만원 미만,20250801
53344541,20250929,10~20만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,원주시,혼자서,1박 2일,M,40대,미혼,미혼,기능/숙련/일반작업직,모름,20250813
53344841,20250929,20~30만원 미만,5~7만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,거제시/밀양시/사천시/창원시,2명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250713
53345273,20250929,20~30만원 미만,1만원 미만,10만원 이상,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,부산시,모름,혼자서,1박 2일,M,40대,미혼,미혼,자영업,모름,20250823
53345554,20250929,모름,모름,모름,모름,모름,모름,모름,충청북도,단양군,혼자서,2박 3일,M,30대,미혼,미혼,사무/기술직,모름,20250905
53345649,20250929,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,대전시,모름,3명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,500~700만원 미만,20250815
53345737,20250929,10~20만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,1박 2일,F,20대,미혼,미혼,사무/기술직,300만원 미만,20250730
53346222,20250929,20~30만원 미만,5~7만원 미만,10만원 이상,1만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,광주시,모름,5명 이상,3박 4일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250919
53346661,20250929,10~20만원 미만,3~5만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,광양시,2명,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20250921
53347130,20250929,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,동두천시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),경영/관리/전문직,700만원 이상,20250815
53347233,20250929,30~40만원 미만,7~10만원 미만,7~10만원 미만,3~5만원 미만,10만원 이상,3~5만원 미만,1만원 미만,경상북도,울진군,2명,1박 2일,F,60대 이상,기혼,자녀 독립(막내 결혼),사무/기술직,500~700만원 미만,20250815
53347313,20250929,10~20만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경기도,양평군,5명 이상,2박 3일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,500~700만원 미만,20250731
53347831,20250929,30~40만원 미만,10만원 이상,5~7만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,경주시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),전업주부,700만원 이상,20250606
53347835,20250929,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,무주군,3명,1박 2일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20250826
53347876,20250929,20~30만원 미만,7~10만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,경상남도,거제시,4명,1박 2일,F,50대,기혼,자녀 성장(막내 중고생),전업주부,모름,20250801
53348103,20250929,20~30만원 미만,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,전라북도,남원시/전주시,2명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),경영/관리/전문직,500~700만원 미만,20250927
53348559,20250929,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,3~5만원 미만,강원도,강릉시,4명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,500~700만원 미만,20250814
53348846,20250929,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,전라남도,여수시,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),기타/무직,모름,20250830
53349181,20250929,10~20만원 미만,3~5만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,부산시,모름,2명,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기능/숙련/일반작업직,모름,20250628
53349212,20250929,모름,모름,모름,모름,모름,모름,모름,강원도,영월군,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,모름,20250926
53349430,20250929,10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,1만원 미만,강원도,강릉시/속초시,3명,3박 4일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250609
53349586,20250929,10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,경상북도,김천시,3명,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20250822
53349814,20250929,40만원 이상,1만원 미만,10만원 이상,5~7만원 미만,10만원 이상,10만원 이상,1~3만원 미만,서울시,모름,3명,3박 4일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,700만원 이상,20250814
53349936,20250929,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,인천시,모름,4명,2박 3일,M,40대,미혼,미혼,사무/기술직,500~700만원 미만,20250912
53350466,20250929,20~30만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,강원도,양양군,2명,2박 3일,M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,모름,20250829
53350934,20250929,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,경기도,용인시,4명,3박 4일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,300~500만원 미만,20250803
53351105,20250929,40만원 이상,10만원 이상,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,10만원 이상,제주도,제주시(시내동),혼자서,6박 7일 이상,F,50대,기타,신혼기(자녀 없음),기타/무직,모름,20250908
53351111,20250929,모름,모름,모름,모름,모름,모름,모름,서울시,모름,2명,5박 6일,F,50대,기혼,자녀 성인(막내 대학),기타/무직,300~500만원 미만,20250605
