RESPOND_ID,EXAMIN_BEGIN_DE_x,TOUR_CTPRVN_NM_x,TOUR_SIGNGU_NM_x,TOUR_BEGIN_DE,TOUR_PD_VALUE_x,TOUR_COM_NMPR_NM_x,COM_ONE_TY,COM_TWO_TY,COM_THREE_TY,COM_FOUR_TY,COM_FIVE_TY,COM_SIX_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD_x,AGRDE_FLAG_NM_x,MRRG_AT_NM_x,CHLDRN_TY_NM_x,OCCP_NM_x,HSHLD_INCOME_DGREE_NM_x,EXAMIN_BEGIN_DE_y,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TOUR_CTPRVN_NM_y,TOUR_SIGNGU_NM_y,TOUR_COM_NMPR_NM_y,TOUR_PD_VALUE_y,SEXDSTN_FLAG_CD_y,AGRDE_FLAG_NM_y,MRRG_AT_NM_y,CHLDRN_TY_NM_y,OCCP_NM_y,HSHLD_INCOME_DGREE_NM_y
53353702,20240722,경상남도,통영시,20240420,1박 2일,5명 이상,친구,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상,20240722,10~20만원 미만,1~3만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,경상남도,통영시,5명 이상,1박 2일,M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,700만원 이상
53354037,20240722,강원도,고성군/양구군/인제군/태백시/홍천군,20240415,6박 7일 이상,2명,친구,,,,,,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300만원 미만,20240722,40만원 이상,10만원 이상,5~7만원 미만,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,강원도,고성군/양구군/인제군/태백시/홍천군,2명,6박 7일 이상,M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,300만원 미만
53354176,20240722,대전시,모름,20240615,1박 2일,5명 이상,친구,,,,,,휴식,F,20대,미혼,미혼,기타/무직,700만원 이상,20240722,10~20만원 미만,3~5만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,대전시,모름,5명 이상,1박 2일,F,20대,미혼,미혼,기타/무직,700만원 이상
53354200,20240722,제주도,안덕면/애월읍/조천읍,20240512,1박 2일,2명,배우자,,,,,,휴식,F,50대,기혼,자녀 성장(막내 중고생),자영업,500~700만원 미만,20240722,20~30만원 미만,5~7만원 미만,7~10만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,제주도,안덕면/애월읍/조천읍,2명,1박 2일,F,50대,기혼,자녀 성장(막내 중고생),자영업,500~700만원 미만
53354298,20240722,충청남도,공주시,20240612,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,역사-유적 감상 (유적지/ 박물관 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240722,10만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,공주시,3명,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53354451,20240722,부산시,모름,20240709,1박 2일,혼자서,혼자서,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,미혼,미혼,사무/기술직,300~500만원 미만,20240722,30~40만원 미만,1만원 미만,10만원 이상,3~5만원 미만,1만원 미만,10만원 이상,1만원 미만,부산시,모름,혼자서,1박 2일,M,40대,미혼,미혼,사무/기술직,300~500만원 미만
53354562,20240722,강원도,강릉시,20240601,2박 3일,2명,배우자,,,,,,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,700만원 이상,20240722,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시,2명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),판매/서비스직,700만원 이상
53354637,20240722,강원도,동해시/속초시/평창군,20240605,5박 6일,2명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),F,20대,미혼,미혼,기타/무직,300만원 미만,20240722,40만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,동해시/속초시/평창군,2명,5박 6일,F,20대,미혼,미혼,기타/무직,300만원 미만
53354719,20240722,강원도,강릉시,20240615,1박 2일,3명,배우자,부모/형제/자녀 등 가족,,,,,친지/친구/친척 만나기,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상,20240722,모름,모름,모름,모름,모름,모름,모름,강원도,강릉시,3명,1박 2일,F,30대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,700만원 이상
53354781,20240722,부산시,모름,20240427,1박 2일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,F,20대,미혼,미혼,기능/숙련/일반작업직,300만원 미만,20240722,모름,모름,모름,모름,모름,모름,모름,부산시,모름,혼자서,1박 2일,F,20대,미혼,미혼,기능/숙련/일반작업직,300만원 미만
53354912,20240722,전라남도,신안군,20240504,2박 3일,3명,배우자,부모/형제/자녀 등 가족,,,,,휴식,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상,20240722,10~20만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라남도,신안군,3명,2박 3일,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,700만원 이상
53355154,20240722,서울시,모름,20240517,1박 2일,4명,친구,,,,,,도시 경관 감상 (건축물/ 거리 등),M,20대,미혼,미혼,대학/대학원생,300~500만원 미만,20240722,10~20만원 미만,3~5만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,4명,1박 2일,M,20대,미혼,미혼,대학/대학원생,300~500만원 미만
53355384,20240722,대구시,모름,20240621,3박 4일,혼자서,혼자서,,,,,,친지/친구/친척 만나기,M,40대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만,20240722,40만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,대구시,모름,혼자서,3박 4일,M,40대,미혼,미혼,기능/숙련/일반작업직,300~500만원 미만
53355417,20240722,전라북도,전주시,20240404,5박 6일,2명,배우자,,,,,,친지/친구/친척 만나기,F,50대,기혼,자녀 성인(막내 대학),자영업,300~500만원 미만,20240722,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,전라북도,전주시,2명,5박 6일,F,50대,기혼,자녀 성인(막내 대학),자영업,300~500만원 미만
53355594,20240722,충청남도,금산군,20240622,1박 2일,2명,연인,,,,,,자연 풍경 감상 (산/ 바다 등),M,20대,미혼,미혼,사무/기술직,300만원 미만,20240722,10만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,충청남도,금산군,2명,1박 2일,M,20대,미혼,미혼,사무/기술직,300만원 미만
53355603,20240722,서울시,모름,20240420,2박 3일,2명,친구,,,,,,친지/친구/친척 만나기,F,30대,기혼,신혼기(자녀 없음),기타/무직,500~700만원 미만,20240722,모름,모름,모름,모름,모름,모름,모름,서울시,모름,2명,2박 3일,F,30대,기혼,신혼기(자녀 없음),기타/무직,500~700만원 미만
53355680,20240722,경상남도,거제시,20240609,2박 3일,3명,부모/형제/자녀 등 가족,,,,,,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20240722,모름,모름,모름,모름,모름,모름,모름,경상남도,거제시,3명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만
53355724,20240722,제주도,서귀포시(시내동)/성산읍,20240715,3박 4일,2명,친구,,,,,,식도락 (지역 특색/제철 음식),F,20대,미혼,미혼,기타/무직,모름,20240722,모름,모름,모름,모름,모름,모름,모름,제주도,서귀포시(시내동)/성산읍,2명,3박 4일,F,20대,미혼,미혼,기타/무직,모름
53355839,20240722,강원도,인제군,20240703,1박 2일,2명,배우자,,,,,,취미-운동 활동 (등산/ 낚시/ 골프 등),F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상,20240722,10~20만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,1만원 미만,강원도,인제군,2명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),판매/서비스직,700만원 이상
53355910,20240722,전라북도,전주시,20240505,1박 2일,모름,직장동료,,,,,,역사-유적 감상 (유적지/ 박물관 등),F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만,20240722,10만원 미만,1~3만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,전라북도,전주시,모름,1박 2일,F,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,500~700만원 미만
53356068,20240722,부산시,모름,20240419,3박 4일,4명,부모/형제/자녀 등 가족,,,,,,휴식,M,40대,기혼,자녀 성장(막내 중고생),자영업,700만원 이상,20240722,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,부산시,모름,4명,3박 4일,M,40대,기혼,자녀 성장(막내 중고생),자영업,700만원 이상
53356558,20240722,전라남도,여수시,20240503,2박 3일,5명 이상,배우자,부모/형제/자녀 등 가족,,,,,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,700만원 이상,20240722,30~40만원 미만,10만원 이상,1만원 미만,1~3만원 미만,10만원 이상,7~10만원 미만,1만원 미만,전라남도,여수시,5명 이상,2박 3일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,700만원 이상
53356681,20240722,제주도,구좌읍/서귀포시(시내동)/제주시(시내동),20240405,2박 3일,3명,배우자,연인,,,,,식도락 (지역 특색/제철 음식),M,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240722,40만원 이상,5~7만원 미만,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,1만원 미만,제주도,구좌읍/서귀포시(시내동)/제주시(시내동),3명,2박 3일,M,30대,미혼,미혼,사무/기술직,300~500만원 미만
53356830,20240722,광주시,모름,20240707,1박 2일,2명,연인,,,,,,휴식,F,30대,미혼,미혼,기타/무직,모름,20240722,모름,모름,모름,모름,모름,모름,모름,광주시,모름,2명,1박 2일,F,30대,미혼,미혼,기타/무직,모름
53357059,20240722,서울시,모름,20240628,1박 2일,2명,친구,,,,,,휴식,F,20대,미혼,미혼,사무/기술직,500~700만원 미만,20240722,10~20만원 미만,3~5만원 미만,3~5만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,1박 2일,F,20대,미혼,미혼,사무/기술직,500~700만원 미만
53357169,20240722,서울시,모름,20240707,1박 2일,혼자서,혼자서,,,,,,문화-예술 즐기기 (미술관/ 공연 등),M,20대,미혼,미혼,자영업,700만원 이상,20240722,20~30만원 미만,1만원 미만,1~3만원 미만,5~7만원 미만,1만원 미만,10만원 이상,1만원 미만,서울시,모름,혼자서,1박 2일,M,20대,미혼,미혼,자영업,700만원 이상
53357502,20240722,부산시,모름,20240628,2박 3일,4명,직장동료,,,,,,휴식,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만,20240722,30~40만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,부산시,모름,4명,2박 3일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,300~500만원 미만
53358106,20240722,울산시,모름,20240504,1박 2일,2명,연인,,,,,,자연 풍경 감상 (산/ 바다 등),F,30대,미혼,미혼,사무/기술직,300~500만원 미만,20240722,10~20만원 미만,5~7만원 미만,5~7만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,울산시,모름,2명,1박 2일,F,30대,미혼,미혼,사무/기술직,300~500만원 미만
53358268,20240722,전라북도,군산시,20240719,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만,20240722,10~20만원 미만,1~3만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,전라북도,군산시,3명,1박 2일,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,500~700만원 미만
53358490,20240722,강원도,원주시,20240601,1박 2일,2명,친구,,,,,,기타,F,60대 이상,기타,자녀 독립(막내 결혼),판매/서비스직,300만원 미만,20240722,10만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1~3만원 미만,1만원 미만,강원도,원주시,2명,1박 2일,F,60대 이상,기타,자녀 독립(막내 결혼),판매/서비스직,300만원 미만
53358696,20240722,울산시,모름,20240713,1박 2일,모름,,,,,,,자연 풍경 감상 (산/ 바다 등),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240722,모름,모름,모름,모름,모름,모름,모름,울산시,모름,모름,1박 2일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53358988,20240722,제주도,구좌읍/남원읍/대정읍/서귀포시(시내동)/성산읍/안덕면/애월읍/제주시(시내동)/조천읍/표선면/한경면/한림읍,20240721,2박 3일,혼자서,혼자서,,,,,,휴식,F,30대,미혼,미혼,기타/무직,모름,20240722,20~30만원 미만,5~7만원 미만,7~10만원 미만,3~5만원 미만,3~5만원 미만,1만원 미만,1만원 미만,제주도,구좌읍/남원읍/대정읍/서귀포시(시내동)/성산읍/안덕면/애월읍/제주시(시내동)/조천읍/표선면/한경면/한림읍,혼자서,2박 3일,F,30대,미혼,미혼,기타/무직,모름
53359294,20240722,전라남도,구례군,20240602,1박 2일,2명,친구,,,,,,휴식,F,40대,기타,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만,20240722,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,전라남도,구례군,2명,1박 2일,F,40대,기타,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300만원 미만
53359355,20240722,강원도,정선군,20240720,1박 2일,5명 이상,부모/형제/자녀 등 가족,친구,,,,,놀이/테마공원-온천 등 즐기기,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,500~700만원 미만,20240722,모름,모름,모름,모름,모름,모름,모름,강원도,정선군,5명 이상,1박 2일,F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),기타/무직,500~700만원 미만
53359456,20240722,강원도,강릉시/양양군,20240607,2박 3일,5명 이상,친구,,,,,,자연 풍경 감상 (산/ 바다 등),F,20대,미혼,미혼,기타/무직,모름,20240722,20~30만원 미만,10만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,강원도,강릉시/양양군,5명 이상,2박 3일,F,20대,미혼,미혼,기타/무직,모름
53359535,20240722,강원도,정선군,20240426,1박 2일,3명,부모/형제/자녀 등 가족,,,,,,자연 풍경 감상 (산/ 바다 등),M,50대,미혼,미혼,사무/기술직,500~700만원 미만,20240722,10~20만원 미만,3~5만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,강원도,정선군,3명,1박 2일,M,50대,미혼,미혼,사무/기술직,500~700만원 미만
53359545,20240722,경상남도,밀양시,20240418,5박 6일,4명,부모/형제/자녀 등 가족,,,,,,식도락 (지역 특색/제철 음식),M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만,20240722,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,5~7만원 미만,5~7만원 미만,경상남도,밀양시,4명,5박 6일,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,300~500만원 미만
53359738,20240722,제주도,구체적인 지역 모름,20240617,4박 5일,3명,친구,,,,,,친지/친구/친척 만나기,M,20대,미혼,미혼,대학/대학원생,모름,20240722,모름,모름,모름,모름,모름,모름,모름,제주도,구체적인 지역 모름,3명,4박 5일,M,20대,미혼,미혼,대학/대학원생,모름
53359966,20240722,대전시,모름,20240411,3박 4일,3명,부모/형제/자녀 등 가족,,,,,,친지/친구/친척 만나기,F,30대,미혼,미혼,사무/기술직,모름,20240722,10~20만원 미만,1만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1만원 미만,대전시,모름,3명,3박 4일,F,30대,미혼,미혼,사무/기술직,모름
53359999,20240722,전라북도,익산시,20240615,1박 2일,2명,연인,,,,,,친지/친구/친척 만나기,M,20대,미혼,미혼,기타/무직,300~500만원 미만,20240722,10~20만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,전라북도,익산시,2명,1박 2일,M,20대,미혼,미혼,기타/무직,300~500만원 미만
53360041,20240722,서울시,모름,20240715,1박 2일,2명,연인,,,,,,놀이/테마공원-온천 등 즐기기,F,20대,미혼,미혼,사무/기술직,300~500만원 미만,20240722,40만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,1만원 미만,서울시,모름,2명,1박 2일,F,20대,미혼,미혼,사무/기술직,300~500만원 미만
