RESPOND_ID,EXAMIN_YM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,DMSTC_TOUR_TY_VALUE,OVSEA_TOUR_TY_VALUE,DMSTC_STYLE_GROUP,OVSEA_STYLE_GROUP,HAS_DMSTC_EXP,HAS_OVSEA_EXP,TRAVEL_SCOPE,EXAMIN_QUARTER
53369869,202503,M,50대,서울특별시,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53369873,202503,F,30대,서울특별시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53369878,202503,M,30대,전라북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53369886,202503,M,50대,울산광역시,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53369923,202503,M,30대,경기도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53369943,202503,M,40대,전라북도,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53369948,202503,F,30대,경기도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53369953,202503,F,40대,충청남도(세종시 포함),300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53369972,202503,M,50대,전라북도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370071,202503,M,30대,경상북도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370093,202503,F,40대,충청북도,500이상700만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53370110,202503,F,60대,경기도,300이상500만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53370170,202503,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370180,202503,M,50대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370183,202503,F,60대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370186,202503,F,50대,경기도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53370204,202503,M,40대,전라북도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370331,202503,F,30대,충청남도(세종시 포함),700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53370337,202503,M,60대,경기도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53370386,202503,M,60대,경기도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53370419,202503,M,60대,경상남도,300이상500만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53370424,202503,M,40대,서울특별시,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53370432,202503,M,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370437,202503,F,30대,경상북도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53370506,202503,M,40대,경기도,500이상700만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53370509,202503,M,40대,충청북도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370574,202503,F,30대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370579,202503,F,40대,전라남도,500이상700만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53370632,202503,M,40대,경상남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370698,202503,F,40대,대전광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370744,202503,F,30대,충청북도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370921,202503,F,60대,경기도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53370948,202503,M,20대,서울특별시,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53370971,202503,M,50대,경기도,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53370992,202503,M,50대,경상북도,300이상500만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53370993,202503,F,50대,경상북도,300이상500만원 미만,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53370995,202503,M,40대,충청남도(세종시 포함),모름,단체 패키지 여행,여행경험없음,패키지여행,해당사항 없음,True,False,국내만,1
53371093,202503,M,50대,강원도,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53371175,202503,M,60대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371191,202503,M,30대,부산광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371251,202503,F,20대,경기도,300이상500만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53371267,202503,F,50대,인천광역시,500이상700만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53371321,202503,M,30대,경상북도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371389,202503,F,50대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371443,202503,F,40대,경기도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53371472,202503,F,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371485,202503,M,40대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371526,202503,M,60대,대전광역시,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53371574,202503,F,40대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371593,202503,M,60대,전라남도,700만원 이상,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53371627,202503,F,60대,서울특별시,500이상700만원 미만,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53371693,202503,M,20대,경상남도,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53371716,202503,F,20대,서울특별시,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53371729,202503,F,40대,전라북도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371756,202503,M,30대,서울특별시,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53371828,202503,M,50대,광주광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371948,202503,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53371960,202503,F,20대,인천광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372058,202503,F,30대,경기도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53372098,202503,M,30대,강원도,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53372173,202503,M,40대,인천광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372225,202503,M,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372276,202503,F,50대,충청북도,700만원 이상,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53372279,202503,F,30대,충청남도(세종시 포함),700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53372291,202503,M,50대,대전광역시,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53372322,202503,M,50대,전라남도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372341,202503,F,50대,전라북도,500이상700만원 미만,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53372342,202503,F,20대,강원도,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53372432,202503,F,20대,경기도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53372477,202503,F,50대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372536,202503,M,40대,서울특별시,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372622,202503,F,30대,경상남도,300만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음,패키지여행,해당사항 없음,True,False,국내만,1
53372807,202503,M,40대,광주광역시,500이상700만원 미만,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53372813,202503,M,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372822,202503,F,20대,서울특별시,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53372920,202503,F,20대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372955,202503,M,60대,부산광역시,700만원 이상,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53372960,202503,F,50대,경기도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53372985,202503,M,30대,경상남도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373015,202503,M,30대,대구광역시,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373089,202503,M,40대,경상북도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373120,202503,M,50대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373166,202503,F,30대,부산광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373204,202503,M,30대,충청남도(세종시 포함),700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373239,202503,M,50대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373247,202503,M,50대,인천광역시,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53373266,202503,M,30대,서울특별시,모름,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53373338,202503,M,40대,광주광역시,300이상500만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53373345,202503,F,40대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373374,202503,M,30대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373412,202503,M,40대,강원도,500이상700만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53373444,202503,F,30대,충청남도(세종시 포함),모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373473,202503,M,30대,충청남도(세종시 포함),300만원 미만,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,1
53373521,202503,F,30대,경기도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53373725,202503,M,30대,경기도,300이상500만원 미만,여행경험없음,에어텔 또는 에어카텔 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53373833,202503,M,40대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373883,202503,M,40대,경기도,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53373936,202503,F,30대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53373988,202503,M,50대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374001,202503,F,60대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374166,202503,F,30대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374333,202503,M,60대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374352,202503,F,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374551,202503,F,30대,광주광역시,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374571,202503,F,50대,경상남도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53374583,202503,M,40대,광주광역시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374588,202503,M,20대,인천광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374602,202503,F,50대,인천광역시,모름,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53374826,202503,F,60대,경상남도,모름,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53374917,202503,M,50대,서울특별시,300이상500만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53374933,202503,F,50대,강원도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374984,202503,F,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53374996,202503,M,40대,인천광역시,300이상500만원 미만,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53375073,202503,F,50대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375148,202503,M,40대,경상남도,500이상700만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53375162,202503,M,60대,강원도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375281,202503,M,20대,경상북도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53375628,202503,M,40대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375667,202503,F,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375691,202503,F,30대,울산광역시,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53375718,202503,M,40대,충청북도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375737,202503,M,50대,광주광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375755,202503,M,60대,부산광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375766,202503,F,50대,전라북도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375779,202503,M,50대,경기도,700만원 이상,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53375916,202503,F,50대,서울특별시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375922,202503,F,20대,대전광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53375942,202503,M,40대,강원도,300이상500만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53376015,202503,M,40대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376152,202503,F,40대,서울특별시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376192,202503,M,40대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53376268,202503,M,30대,경상남도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376279,202503,F,40대,경상북도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53376290,202503,F,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376291,202503,M,50대,대구광역시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376301,202503,F,60대,울산광역시,300만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53376401,202503,F,50대,전라북도,300이상500만원 미만,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,1
53376457,202503,F,60대,충청북도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376486,202503,F,40대,대구광역시,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376501,202503,M,40대,경상남도,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53376558,202503,F,30대,부산광역시,500이상700만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53376623,202503,F,40대,충청남도(세종시 포함),300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376640,202503,M,50대,충청남도(세종시 포함),500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376684,202503,M,60대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376719,202503,M,40대,울산광역시,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53376734,202503,F,20대,서울특별시,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53376761,202503,F,50대,전라남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376775,202503,M,20대,전라남도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53376807,202503,M,40대,서울특별시,300만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53376837,202503,M,40대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53377007,202503,F,30대,전라북도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377040,202503,F,20대,경상남도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377093,202503,M,60대,서울특별시,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,1
53377150,202503,F,50대,광주광역시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377184,202503,F,50대,전라남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377219,202503,F,50대,인천광역시,700만원 이상,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,1
53377223,202503,F,30대,인천광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377271,202503,F,40대,서울특별시,300만원 미만,단체 패키지 여행,에어텔 또는 에어카텔 패키지 여행,패키지여행,패키지여행,True,True,국내외 모두,1
53377293,202503,M,60대,인천광역시,700만원 이상,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53377330,202503,F,50대,충청남도(세종시 포함),700만원 이상,개별 여행,에어텔 또는 에어카텔 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53377336,202503,F,60대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377341,202503,M,50대,대구광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377410,202503,F,60대,서울특별시,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377413,202503,F,50대,서울특별시,모름,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,1
53377416,202503,F,20대,강원도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,1
53377439,202503,F,50대,경기도,300이상500만원 미만,에어텔 또는 에어카텔 패키지 여행,여행경험없음,패키지여행,해당사항 없음,True,False,국내만,1
5759,202508,F,60대,강원도,500이상700만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,3
33797,202508,M,50대,경상북도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
48925,202508,F,60대,서울특별시,500이상700만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,3
54096,202508,F,60대,경기도,300이상500만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,3
66309,202508,F,60대,경상남도,300이상500만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,3
92407,202508,F,30대,전라남도,모름,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
104100,202508,F,60대,경상북도,500이상700만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
110745,202508,M,30대,전라북도,300이상500만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,3
111544,202508,F,60대,경기도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
127577,202508,M,30대,부산광역시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
133200,202508,F,60대,경상남도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
149141,202508,F,60대,강원도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
149451,202508,M,60대,경기도,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
152059,202508,M,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
154294,202508,F,60대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
155350,202508,F,60대,경상북도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
177611,202508,M,30대,전라남도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
181340,202508,F,60대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
186769,202508,F,60대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
205608,202508,F,60대,경상북도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
216319,202508,F,60대,경상남도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
223737,202508,M,30대,경상북도,모름,단체 패키지 여행,여행경험없음,패키지여행,해당사항 없음,True,False,국내만,3
236099,202508,M,20대,서울특별시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
260546,202508,F,60대,경상남도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
266749,202508,F,20대,충청남도(세종시 포함),300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
273273,202508,F,20대,경상남도,모름,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,3
273493,202508,M,20대,서울특별시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
274050,202508,M,30대,경상북도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
277117,202508,F,50대,경상남도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
285708,202508,M,60대,서울특별시,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
306639,202508,F,60대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
309319,202508,F,60대,경상북도,300만원 미만,여행경험없음,개별 여행,해당사항 없음,개별여행,False,True,해외만,3
332219,202508,F,60대,경기도,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
332635,202508,M,30대,경기도,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
333160,202508,M,30대,경기도,모름,에어텔 또는 에어카텔 패키지 여행,개별 여행,패키지여행,개별여행,True,True,국내외 모두,3
334016,202508,F,60대,서울특별시,300이상500만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
336303,202508,M,20대,서울특별시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
345098,202508,F,60대,경상남도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
349516,202508,M,20대,경기도,300만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
349948,202508,F,20대,전라북도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
359528,202508,F,60대,서울특별시,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
359541,202508,M,30대,경기도,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
360633,202508,F,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
361069,202508,F,20대,서울특별시,300만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
361077,202508,M,30대,경기도,700만원 이상,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
363499,202508,M,60대,전라남도,500이상700만원 미만,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,3
363576,202508,F,60대,서울특별시,700만원 이상,개별 여행,단체 패키지 여행,개별여행,패키지여행,True,True,국내외 모두,3
363998,202508,F,60대,경상북도,300만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
364843,202508,F,20대,서울특별시,300이상500만원 미만,개별 여행,개별 여행,개별여행,개별여행,True,True,국내외 모두,3
365036,202508,M,30대,경기도,700만원 이상,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
366346,202508,F,20대,서울특별시,모름,단체 패키지 여행,개별 여행,패키지여행,개별여행,True,True,국내외 모두,3
366668,202508,M,20대,서울특별시,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
366989,202508,F,20대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
367847,202508,F,60대,경기도,300이상500만원 미만,여행경험없음,단체 패키지 여행,해당사항 없음,패키지여행,False,True,해외만,3
368806,202508,F,30대,강원도,500이상700만원 미만,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
369148,202508,M,20대,제주도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
371135,202508,M,30대,경기도,모름,개별 여행,여행경험없음,개별여행,해당사항 없음,True,False,국내만,3
