RESPOND_ID,EXAMIN_BEGIN_DE,TOUR_CTPRVN_NM,TOUR_BEGIN_DE,TOUR_PD_VALUE,TOUR_COM_NMPR_NM,COM_ONE_TY,TOUR_PURPS_NM,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,CHLDRN_TY_NM,OCCP_NM,TOUR_TOT_CT_VALUE,TOUR_LDGMNT_CT_VALUE,TOUR_FOOD_CT_VALUE,TOUR_TRNSPORT_CT_VALUE,TOUR_SHOPNG_CT_VALUE,TOUR_ACTVTY_CT_VALUE,TOUR_ETC_CT_VALUE,TRIP_DAYS,TOTAL_EXP_MID_MANWON,TRAVEL_STYLE_GROUP,TRAVEL_MONTH,IS_PEAK_SEASON
53360511,20250616,강원도,20250510,1박 2일,2명,배우자,휴식,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),자영업,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,5,True
53360513,20250811,부산시,20250714,1박 2일,2명,친구,휴식,F,50대,기혼,자녀 성인(막내 대학),사무/기술직,30~40만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,3~5만원 미만,1만원 미만,2.0,35,소규모 동반,7,True
53360514,20250512,인천시,20250503,1박 2일,4명,배우자,놀이/테마공원-온천 등 즐기기,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,2.0,5,단체 동반,5,True
53360514,20250825,제주도,20250721,4박 5일,4명,배우자,휴식,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,20~30만원 미만,5~7만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,1~3만원 미만,1만원 미만,5.0,25,단체 동반,7,True
53360514,20251117,대구시,20251011,1박 2일,4명,배우자,친지/친구/친척 만나기,M,30대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,10~20만원 미만,1만원 미만,1~3만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,단체 동반,10,False
53360515,20250407,대구시,20250101,1박 2일,2명,연인,휴식,M,20대,미혼,미혼,사무/기술직,10만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,5,소규모 동반,1,False
53360515,20250728,대구시,20250412,1박 2일,2명,연인,휴식,M,20대,미혼,미혼,기타/무직,10~20만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,4,False
53360515,20250602,대구시,20250523,1박 2일,2명,연인,취미-운동 활동 (등산/ 낚시/ 골프 등),M,20대,미혼,미혼,기타/무직,10~20만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,5,True
53360515,20251006,서울시,20250828,1박 2일,2명,연인,역사-유적 감상 (유적지/ 박물관 등),M,20대,미혼,미혼,기타/무직,10~20만원 미만,7~10만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,소규모 동반,8,True
53360524,20251208,경기도,20251129,1박 2일,2명,배우자,역사-유적 감상 (유적지/ 박물관 등),F,40대,기혼,자녀 성장(막내 중고생),사무/기술직,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,2.0,5,소규모 동반,11,False
53360528,20250804,경상북도,20250730,2박 3일,3명,미상,자연 풍경 감상 (산/ 바다 등),M,40대,기타,자녀 성장(막내 중고생),기능/숙련/일반작업직,10~20만원 미만,1만원 미만,7~10만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,15,소규모 동반,7,True
53360532,20250414,경상북도,20250307,2박 3일,2명,배우자,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,10~20만원 미만,5~7만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,3.0,15,소규모 동반,3,False
53360532,20250707,충청남도,20250409,1박 2일,2명,배우자,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),판매/서비스직,10~20만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,3~5만원 미만,1만원 미만,2.0,15,소규모 동반,4,False
53360534,20250519,강원도,20250315,1박 2일,혼자서,혼자서,휴식,M,50대,기혼,자녀 성인(막내 대학),판매/서비스직,10~20만원 미만,1만원 미만,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,홀로여행,3,False
53360537,20250908,강원도,20250816,1박 2일,5명 이상,친구,기타,M,40대,기혼,자녀 성장(막내 중고생),사무/기술직,40만원 이상,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,10만원 이상,2.0,45,단체 동반,8,True
53360540,20250929,강원도,20250622,1박 2일,5명 이상,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),F,40대,미혼,미혼,자영업,10만원 미만,1만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,2.0,5,단체 동반,6,True
53360540,20251201,강원도,20251101,1박 2일,4명,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),F,40대,미혼,미혼,자영업,10만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,2.0,5,단체 동반,11,False
53360543,20250602,경기도,20250503,1박 2일,2명,배우자,자연 풍경 감상 (산/ 바다 등),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,30~40만원 미만,5~7만원 미만,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,2.0,35,소규모 동반,5,True
53360543,20251215,제주도,20251111,1박 2일,3명,직장동료,휴식,M,50대,기혼,자녀 성인(막내 대학),사무/기술직,30~40만원 미만,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,2.0,35,소규모 동반,11,False
53360545,20250526,전라남도,20250501,4박 5일,3명,배우자,기타,M,40대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,40만원 이상,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,5.0,45,소규모 동반,5,True
53360552,20250623,제주도,20250301,2박 3일,3명,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 성장(막내 중고생),판매/서비스직,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,3~5만원 미만,1만원 미만,3.0,35,소규모 동반,3,False
53360559,20250505,전라북도,20250412,1박 2일,3명,미상,역사-유적 감상 (유적지/ 박물관 등),F,50대,기혼,자녀 성인(막내 대학),기타/무직,20~30만원 미만,1만원 미만,10만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,2.0,25,소규모 동반,4,False
53360559,20250804,전라북도,20250606,1박 2일,3명,부모/형제/자녀 등 가족,역사-유적 감상 (유적지/ 박물관 등),F,50대,기혼,자녀 성인(막내 대학),기타/무직,10~20만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,5~7만원 미만,1만원 미만,2.0,15,소규모 동반,6,True
53360566,20250317,대구시,20250209,1박 2일,2명,부모/형제/자녀 등 가족,자연 풍경 감상 (산/ 바다 등),F,40대,기혼,자녀 유아&성장(막내 입학전~초등생),전업주부,10~20만원 미만,1만원 미만,1~3만원 미만,3~5만원 미만,1만원 미만,5~7만원 미만,1만원 미만,2.0,15,소규모 동반,2,False
53360570,20250728,충청북도,20250725,2박 3일,혼자서,혼자서,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 독립(막내 결혼),경영/관리/전문직,10만원 미만,1만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,5,홀로여행,7,True
53360586,20251222,인천시,20251122,2박 3일,4명,친구,휴식,M,50대,기혼,자녀 성인(막내 대학),자영업,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,3.0,45,단체 동반,11,False
53360600,20250331,전라북도,20250312,2박 3일,3명,친구,식도락 (지역 특색/제철 음식),M,20대,미혼,미혼,기타/무직,10만원 미만,1~3만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,5,소규모 동반,3,False
53360600,20250616,충청남도,20250425,2박 3일,2명,친구,친지/친구/친척 만나기,M,20대,미혼,미혼,기타/무직,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,25,소규모 동반,4,False
53360600,20250818,경상남도,20250816,1박 2일,5명 이상,친구,친지/친구/친척 만나기,M,20대,미혼,미혼,기타/무직,10~20만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,2.0,15,단체 동반,8,True
53360601,20250630,충청남도,20250524,1박 2일,5명 이상,배우자,친지/친구/친척 만나기,F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1~3만원 미만,1만원 미만,2.0,15,단체 동반,5,True
53360601,20251208,충청남도,20250906,1박 2일,5명 이상,부모/형제/자녀 등 가족,식도락 (지역 특색/제철 음식),F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,20~30만원 미만,5~7만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,25,단체 동반,9,False
53360621,20250526,전라남도,20250314,2박 3일,5명 이상,친구,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,10만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,5,단체 동반,3,False
53360627,20251201,인천시,20251020,1박 2일,4명,친구,자연 풍경 감상 (산/ 바다 등),F,50대,기타,자녀 성인(막내 대학),전업주부,20~30만원 미만,5~7만원 미만,7~10만원 미만,5~7만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,2.0,25,단체 동반,10,False
53360637,20251222,전라북도,20251112,1박 2일,2명,부모/형제/자녀 등 가족,역사-유적 감상 (유적지/ 박물관 등),F,20대,미혼,미혼,사무/기술직,20~30만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,10만원 이상,1만원 미만,2.0,25,소규모 동반,11,False
53360645,20250331,부산시,20250303,4박 5일,5명 이상,부모/형제/자녀 등 가족,친지/친구/친척 만나기,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),사무/기술직,30~40만원 미만,10만원 이상,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,5.0,35,단체 동반,3,False
53360645,20250616,경기도,20250501,5박 6일,3명,부모/형제/자녀 등 가족,친지/친구/친척 만나기,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),기능/숙련/일반작업직,20~30만원 미만,10만원 이상,1만원 미만,10만원 이상,1만원 미만,1만원 미만,1만원 미만,6.0,25,소규모 동반,5,True
53360645,20250915,강원도,20250810,3박 4일,3명,부모/형제/자녀 등 가족,휴식,M,50대,기혼,자녀 유아&성장(막내 입학전~초등생),경영/관리/전문직,10~20만원 미만,5~7만원 미만,1만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,4.0,15,소규모 동반,8,True
53360676,20251117,강원도,20250801,1박 2일,2명,배우자,자연 풍경 감상 (산/ 바다 등),F,60대 이상,기혼,자녀 독립(막내 결혼),전업주부,10만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,1만원 미만,7~10만원 미만,2.0,5,소규모 동반,8,True
53360687,20250630,전라북도,20250429,2박 3일,5명 이상,친구,자연 풍경 감상 (산/ 바다 등),M,20대,미혼,미혼,대학/대학원생,30~40만원 미만,10만원 이상,10만원 이상,3~5만원 미만,5~7만원 미만,1만원 미만,1만원 미만,3.0,35,단체 동반,4,False
53360695,20250811,경상북도,20250506,2박 3일,혼자서,혼자서,역사-유적 감상 (유적지/ 박물관 등),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,20~30만원 미만,10만원 이상,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,25,홀로여행,5,True
53360704,20251124,충청북도,20251005,1박 2일,혼자서,혼자서,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),경영/관리/전문직,20~30만원 미만,7~10만원 미만,5~7만원 미만,7~10만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,25,홀로여행,10,False
53360707,20250421,강원도,20250317,1박 2일,2명,친구,취미-운동 활동 (등산/ 낚시/ 골프 등),M,60대 이상,기혼,자녀 독립(막내 결혼),경영/관리/전문직,20~30만원 미만,7~10만원 미만,5~7만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,2.0,25,소규모 동반,3,False
53360707,20250811,강원도,20250715,1박 2일,3명,친구,취미-운동 활동 (등산/ 낚시/ 골프 등),M,60대 이상,기혼,자녀 독립(막내 결혼),기타/무직,20~30만원 미만,3~5만원 미만,7~10만원 미만,7~10만원 미만,1만원 미만,1~3만원 미만,1만원 미만,2.0,25,소규모 동반,7,True
53360707,20251215,경기도,20250906,1박 2일,5명 이상,배우자,휴식,M,60대 이상,기혼,자녀 독립(막내 결혼),경영/관리/전문직,10~20만원 미만,3~5만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,1만원 미만,2.0,15,단체 동반,9,False
53360713,20250602,전라북도,20250531,1박 2일,2명,친구,자연 풍경 감상 (산/ 바다 등),F,50대,기타,자녀 성인(막내 대학),사무/기술직,20~30만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,1만원 미만,1~3만원 미만,2.0,25,소규모 동반,5,True
53360713,20251020,경상남도,20251007,2박 3일,4명,친구,자연 풍경 감상 (산/ 바다 등),F,50대,기타,자녀 성인(막내 대학),사무/기술직,20~30만원 미만,10만원 이상,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,1만원 미만,3.0,25,단체 동반,10,False
53360722,20250512,전라남도,20250425,2박 3일,3명,부모/형제/자녀 등 가족,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,20~30만원 미만,10만원 이상,10만원 이상,3~5만원 미만,1만원 미만,3~5만원 미만,1만원 미만,3.0,25,소규모 동반,4,False
53360722,20251229,강원도,20251201,2박 3일,3명,부모/형제/자녀 등 가족,역사-유적 감상 (유적지/ 박물관 등),M,50대,기혼,자녀 성인(막내 대학),사무/기술직,10~20만원 미만,5~7만원 미만,5~7만원 미만,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,3.0,15,소규모 동반,12,False
53360742,20250331,강원도,20250124,2박 3일,2명,배우자,자연 풍경 감상 (산/ 바다 등),M,60대 이상,기혼,자녀 성인(막내 대학),기타/무직,20~30만원 미만,7~10만원 미만,7~10만원 미만,1만원 미만,1만원 미만,5~7만원 미만,1만원 미만,3.0,25,소규모 동반,1,False
53360745,20250609,부산시,20250522,1박 2일,4명,배우자,식도락 (지역 특색/제철 음식),M,50대,기혼,자녀 성장(막내 중고생),사무/기술직,10~20만원 미만,3~5만원 미만,7~10만원 미만,3~5만원 미만,1~3만원 미만,1만원 미만,1만원 미만,2.0,15,단체 동반,5,True
53360752,20250721,제주도,20250601,2박 3일,5명 이상,친구,자연 풍경 감상 (산/ 바다 등),F,50대,기혼,자녀 성인(막내 대학),사무/기술직,40만원 이상,10만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,3.0,45,단체 동반,6,True
53360753,20250602,강원도,20250318,2박 3일,2명,배우자,휴식,M,60대 이상,기혼,자녀 성인(막내 대학),경영/관리/전문직,40만원 이상,10만원 이상,10만원 이상,10만원 이상,1만원 미만,1만원 미만,1만원 미만,3.0,45,소규모 동반,3,False
53360759,20250609,서울시,20250605,1박 2일,2명,배우자,취미-운동 활동 (등산/ 낚시/ 골프 등),F,30대,기혼,신혼기(자녀 없음),자영업,10~20만원 미만,3~5만원 미만,1~3만원 미만,1~3만원 미만,1만원 미만,3~5만원 미만,1만원 미만,2.0,15,소규모 동반,6,True
53360772,20250310,경기도,20250228,1박 2일,3명,부모/형제/자녀 등 가족,친지/친구/친척 만나기,M,60대 이상,미혼,미혼,기타/무직,20~30만원 미만,1만원 미만,10만원 이상,5~7만원 미만,1만원 미만,1만원 미만,5~7만원 미만,2.0,25,소규모 동반,2,False
53360772,20250616,경기도,20250321,2박 3일,3명,부모/형제/자녀 등 가족,친지/친구/친척 만나기,M,60대 이상,미혼,미혼,기타/무직,20~30만원 미만,1만원 미만,7~10만원 미만,7~10만원 미만,5~7만원 미만,1만원 미만,1만원 미만,3.0,25,소규모 동반,3,False
53360772,20250901,경기도,20250802,1박 2일,5명 이상,부모/형제/자녀 등 가족,친지/친구/친척 만나기,M,60대 이상,미혼,미혼,기타/무직,20~30만원 미만,1만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,5~7만원 미만,1만원 미만,2.0,25,단체 동반,8,True
53360793,20250721,경상남도,20250411,1박 2일,2명,배우자,역사-유적 감상 (유적지/ 박물관 등),F,60대 이상,기혼,자녀 성인(막내 대학),자영업,40만원 이상,10만원 이상,10만원 이상,3~5만원 미만,1만원 미만,1~3만원 미만,1만원 미만,2.0,45,소규모 동반,4,False
